,gift_id,gift_type,gift_category,gift_cluster,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,is_discounted,price
409,15242,415,450,3280,4689,4404,7995,1806,9,932,0,65.16
410,18696,399,282,2643,4617,963,7983,1912,9,1778,1,93.01
411,15129,374,57,2638,4534,2680,2202,407,9,365,0,48.57
412,15120,374,57,2638,4534,2680,2202,444,9,365,0,63.7
413,15134,374,57,2638,4534,2680,2202,604,9,365,0,46.48
414,18901,61,75,235,3372,3223,7608,1912,9,150,0,84.28
415,16055,992,580,6489,9432,7186,8539,1767,9,1913,0,88.93
416,16091,992,580,6489,9432,7186,8539,1891,9,1913,0,107.69
417,16064,992,580,6489,9432,7186,8539,1809,9,1913,0,91.78
418,16083,992,580,6489,9432,7186,8539,1866,9,1913,0,102.52
419,12963,1111,477,1855,9498,1362,8678,1705,9,192,0,43.01
420,4316,568,85,189,5221,5038,3135,599,9,82,0,69.1
421,15617,660,86,288,5558,4032,3505,750,9,365,0,43.12
422,7214,344,568,6855,9063,205,7811,1816,9,357,0,45.4
423,7222,344,568,6855,9063,205,7811,406,1,357,0,49.51
424,7215,344,568,6855,9063,205,7811,1820,9,357,0,45.36
425,2948,1111,476,1790,9510,946,8701,406,9,150,1,87.09
426,22794,759,136,133,5844,7250,3923,851,9,367,0,66.2
427,23857,467,302,2553,8263,4657,6617,557,9,837,0,33.47
428,23874,467,302,2553,8263,4657,6617,2010,9,837,0,24.88
429,3952,11,66,262,3205,2567,3550,600,9,386,0,41.22
430,15171,399,295,3377,4618,1182,7970,1827,9,150,0,74.64
431,15154,399,295,3377,4618,1182,7970,1703,9,150,0,65.63
432,3715,464,299,2626,4827,4593,8027,1726,9,1689,0,54.36
433,15671,208,485,6486,9007,873,7713,1912,9,1616,1,30.76
434,6552,399,461,6863,4614,572,7969,1774,9,1252,0,72.24
435,6546,399,461,6863,4614,572,7969,1011,9,1252,0,93.87
436,23,759,119,274,5857,7255,3930,1912,9,921,0,68.83
437,20632,727,89,99,9296,5877,8282,591,9,937,0,41.15
438,21834,660,305,2693,5574,6407,3540,1662,9,325,0,50.47
439,5478,349,292,3370,9085,4315,7852,1549,9,1778,0,147.17
440,17263,399,461,6863,4615,572,7969,1186,9,1455,0,70.77
441,17277,399,461,6863,4615,572,7969,1845,9,1455,0,77.29
442,17283,399,461,6863,4615,572,7969,1887,9,1455,0,66.25
443,18011,908,12,7542,6687,822,5669,1912,9,746,0,124.44
444,18008,908,12,7542,6687,822,5669,1912,9,746,1,118.71
445,7334,908,16,7438,6675,691,7594,1060,9,1309,1,103.49
446,2858,759,119,166,5855,7428,3927,758,9,381,0,72.13
447,5882,257,282,3714,4145,5476,1736,1552,9,1256,0,43.61
448,7117,289,247,6945,4249,3622,7783,1786,9,1899,0,66.77
449,2224,432,298,2690,4753,1559,2567,1912,9,150,0,53.74
450,19549,973,282,6564,6878,3781,8514,1744,9,1899,0,73.22
451,14100,464,282,6571,9163,3796,8019,1705,9,1073,0,80.23
452,16133,399,295,3787,9142,1573,7972,1870,9,1913,0,64.89
453,16128,399,295,3787,9142,1573,7972,1798,9,1913,0,57.81
454,7150,973,282,2635,6899,6390,8522,1912,9,150,1,78.59
455,249,660,116,260,5543,6408,3541,446,9,391,1,34.73
456,224,660,116,260,5543,6408,3541,446,9,391,0,48.7
457,21756,1111,477,3423,9528,1810,8734,1726,9,434,0,59.06
458,15227,415,450,3280,4689,4404,7995,1705,9,932,0,63.7
459,15140,374,57,2638,4534,2680,2202,444,9,365,0,29.85
460,6911,707,450,6555,9301,3762,8274,924,9,921,0,116.6
461,12375,176,565,6847,3848,5231,1296,2056,9,517,0,28.13
462,12360,176,565,6847,3848,5231,1296,463,9,517,0,40.87
463,12363,176,565,6847,3848,5231,1296,2050,9,517,0,29.15
464,16046,992,580,6489,9432,7186,8539,1726,9,1913,0,91.3
465,16073,992,580,6489,9432,7186,8539,1837,9,1913,0,95.5
466,15614,660,86,288,5558,4032,3505,451,9,365,0,45.1
467,2955,1111,476,1790,9510,946,8701,1786,9,150,0,66.26
468,22807,759,136,133,5844,7250,3923,460,9,367,0,55.9
469,22809,759,136,133,5844,7250,3923,460,9,367,0,24.63
470,22798,759,136,133,5844,7250,3923,854,9,367,0,70.78
471,23854,467,302,2553,8263,4657,6617,568,9,837,0,76.16
472,21410,660,75,259,5544,6409,3542,445,9,380,0,53.79
473,17768,553,595,6861,5131,6702,8150,406,1,306,0,187.93
474,4200,759,136,264,5858,7253,3929,406,9,150,0,72.12
475,4116,1060,257,6598,7700,5983,6010,1412,9,609,0,33.3
476,15150,399,295,3377,4618,1182,7970,406,9,150,0,106.21
477,15669,208,485,6486,9007,873,7713,1373,9,1616,0,51.22
478,16321,399,282,3820,4616,834,7973,1798,9,1778,0,57.41
479,17960,432,298,2537,4786,1671,2568,1439,9,1689,0,84.45
480,6563,399,461,6863,4614,572,7969,1873,9,1252,0,65.22
481,20221,480,580,6864,9198,2227,8071,1877,9,1913,0,44.73
482,21815,660,305,2693,5574,6407,3540,453,9,325,0,46.89
483,21837,660,305,2693,5574,6407,3540,1662,9,325,0,50.86
484,10400,464,282,2650,9175,5437,8036,1373,9,1616,0,97.0
485,21811,660,305,2693,5574,6407,3540,1456,9,325,0,54.71
486,21799,660,305,2693,5574,6407,3540,453,9,325,0,53.08
487,280,432,298,2538,4793,2115,2575,508,9,655,0,138.78
488,20682,610,15,7519,5359,122,8099,2012,9,2038,0,43.61
489,5884,257,282,3714,4145,5476,1736,1556,9,1256,0,47.73
490,6501,660,305,2689,5565,5383,3527,1074,9,396,0,45.02
491,6497,660,305,2689,5565,5383,3527,1452,9,396,0,43.4
492,19283,660,305,3424,5563,5348,3520,1456,9,319,0,42.28
493,19268,660,305,3424,5563,5348,3520,1451,9,319,0,52.65
494,12429,759,136,967,5845,7254,3930,1060,9,1309,0,77.69
495,19553,973,282,6564,6878,3781,8514,1762,9,1899,0,75.83
496,14095,464,282,6571,9163,3796,8019,1873,9,1073,0,104.28
497,14103,464,282,6571,9163,3796,8019,1767,9,1073,0,83.44
498,225,660,116,260,5543,6408,3541,592,9,391,0,47.36
499,220,660,116,260,5543,6408,3541,428,9,391,0,47.96
500,254,660,116,260,5543,6408,3541,446,9,391,1,18.79
501,209,660,116,260,5543,6408,3541,510,9,391,0,46.46
502,15244,415,450,3280,4689,4404,7995,1816,9,932,0,70.08
503,15255,415,450,3280,4689,4404,7995,1860,9,932,0,69.27
504,3783,432,298,2632,4759,2857,2578,1912,9,620,0,49.93
505,15130,374,57,2638,4534,2680,2202,597,9,365,0,50.3
506,18898,61,75,235,3372,3223,7608,406,9,150,0,130.59
507,17561,903,97,192,9385,7208,8437,469,9,582,0,74.76
508,17560,903,97,192,9385,7208,8437,469,9,582,1,64.34
509,12374,176,565,6847,3848,5231,1296,504,9,517,0,27.03
510,12367,176,565,6847,3848,5231,1296,503,9,517,0,25.86
511,16069,992,580,6489,9432,7186,8539,1830,9,1913,0,107.16
512,16036,992,580,6489,9432,7186,8539,1705,9,1913,0,105.8
513,16070,992,580,6489,9432,7186,8539,1831,9,1913,0,88.15
514,15613,660,86,288,5558,4032,3505,451,9,365,0,49.18
515,21416,660,75,259,5544,6409,3542,1066,9,380,0,23.66
516,3938,11,66,262,3205,2567,3550,1069,9,386,0,56.13
517,3951,11,66,262,3205,2567,3550,1069,9,386,0,44.54
518,18692,992,593,6858,9429,7114,8534,551,9,746,0,135.55
519,4104,1060,257,6598,7700,5983,6010,406,9,609,0,35.09
520,15174,399,295,3377,4618,1182,7970,1842,9,150,0,66.45
521,15175,399,295,3377,4618,1182,7970,1843,9,150,0,65.42
522,15183,399,295,3377,4618,1182,7970,1884,9,150,0,68.61
523,15672,208,485,6486,9007,873,7713,1373,9,1616,0,30.01
524,21816,660,305,2693,5574,6407,3540,420,9,325,0,48.06
525,17267,399,461,6863,4615,572,7969,1730,9,1455,0,68.77
526,19171,992,472,6491,9435,7174,8543,1856,9,1689,0,75.04
527,19177,992,472,6491,9435,7174,8543,1884,9,1689,0,88.97
528,19158,992,472,6491,9435,7174,8543,1814,9,1689,0,83.25
529,11057,464,299,6570,9162,3794,8018,1816,9,1899,0,65.77
530,3729,97,464,6975,8952,3176,7618,920,9,64,0,114.87
531,3731,97,464,6975,8952,3176,7618,920,1,64,0,94.27
532,20683,610,15,7519,5359,122,8099,2012,9,2038,0,42.47
533,7337,908,16,7438,6675,691,7594,1912,9,1309,0,101.18
534,5881,257,282,3714,4145,5476,1736,1022,9,1256,0,42.73
535,2707,432,47,6569,4755,2339,2576,1912,9,150,0,74.7
536,2704,432,47,6569,4755,2339,2576,406,9,150,1,96.8
537,6485,660,305,2689,5565,5383,3527,1258,9,396,0,45.45
538,6486,660,305,2689,5565,5383,3527,1270,9,396,0,48.69
539,19246,660,305,3424,5563,5348,3520,419,9,319,0,50.13
540,19261,660,305,3424,5563,5348,3520,1262,9,319,0,51.35
541,19259,660,305,3424,5563,5348,3520,1258,9,319,0,45.12
542,19554,973,282,6564,6878,3781,8514,1767,9,1899,0,65.42
543,14101,464,282,6571,9163,3796,8019,1726,9,1073,0,82.91
544,14105,464,282,6571,9163,3796,8019,1816,9,1073,0,76.42
545,215,660,116,260,5543,6408,3541,1086,9,391,0,50.44
546,228,660,116,260,5543,6408,3541,599,9,391,0,49.27
547,15228,415,450,3280,4689,4404,7995,1706,9,932,0,64.2
548,18700,399,282,2643,4617,963,7983,1912,9,1778,0,63.12
549,17558,903,97,192,9385,7208,8437,466,9,582,0,75.48
550,12366,176,565,6847,3848,5231,1296,506,9,517,0,26.41
551,16085,992,580,6489,9432,7186,8539,1874,9,1913,0,106.12
552,16093,992,580,6489,9432,7186,8539,1894,9,1913,0,104.73
553,15615,660,86,288,5558,4032,3505,613,9,365,0,50.3
554,7209,344,568,6855,9063,205,7811,406,10,357,0,49.43
555,2954,1111,476,1790,9510,946,8701,1774,9,150,0,70.9
556,22791,759,136,133,5844,7250,3923,420,9,367,0,74.34
557,4112,1060,257,6598,7700,5983,6010,1644,9,609,0,39.78
558,16325,399,282,3820,4616,834,7973,1856,9,1778,0,67.72
559,4456,31,144,218,8928,4399,7572,406,9,294,0,168.74
560,21805,660,305,2693,5574,6407,3540,453,9,325,0,47.2
561,17260,399,461,6863,4615,572,7969,1186,9,1455,0,93.12
562,17262,399,461,6863,4615,572,7969,1186,9,1455,0,85.07
563,19137,992,472,6491,9435,7174,8543,1721,9,1689,0,80.89
564,19178,992,472,6491,9435,7174,8543,1885,9,1689,0,89.55
565,19143,992,472,6491,9435,7174,8543,1766,9,1689,0,81.45
566,19159,992,472,6491,9435,7174,8543,1824,9,1689,0,91.4
567,3730,97,464,6975,8952,3176,7618,920,9,64,0,114.77
568,16749,908,14,7428,4339,559,1954,433,9,279,0,100.25
569,16746,908,14,7428,4339,559,1954,433,9,279,0,125.81
570,9022,399,296,2646,9144,1475,7975,1626,9,1854,0,104.35
571,5876,257,282,3714,4145,5476,1736,1024,9,1256,0,67.91
572,6483,660,305,2689,5565,5383,3527,429,9,396,0,45.54
573,6471,660,305,2689,5565,5383,3527,1969,9,396,0,49.24
574,19280,660,305,3424,5563,5348,3520,1267,9,319,0,44.53
575,19270,660,305,3424,5563,5348,3520,1454,9,319,0,52.02
576,19257,660,305,3424,5563,5348,3520,453,9,319,0,42.86
577,16123,399,295,3787,9142,1573,7972,1702,9,1913,0,66.91
578,17544,464,282,2636,4825,3701,8017,770,9,1081,0,60.03
579,232,660,116,260,5543,6408,3541,1067,9,391,0,42.7
580,201,660,116,260,5543,6408,3541,625,9,391,0,53.47
581,248,660,116,260,5543,6408,3541,446,9,391,1,32.56
582,203,660,116,260,5543,6408,3541,1073,9,391,0,55.22
583,15261,415,450,3280,4689,4404,7995,1887,9,932,0,64.65
584,15126,374,57,2638,4534,2680,2202,425,9,365,0,47.35
585,6912,707,450,6555,9301,3762,8274,591,9,921,0,128.08
586,6910,707,450,6555,9301,3762,8274,924,9,921,0,135.48
587,17562,903,97,192,9385,7208,8437,469,9,582,0,61.75
588,12364,176,565,6847,3848,5231,1296,463,9,517,0,28.87
589,16054,992,580,6489,9432,7186,8539,1751,9,1913,0,92.31
590,16041,992,580,6489,9432,7186,8539,1714,9,1913,0,89.13
591,15611,660,86,288,5558,4032,3505,451,9,365,0,48.21
592,7213,344,568,6855,9063,205,7811,1786,9,357,0,49.8
593,7220,344,568,6855,9063,205,7811,406,9,357,0,48.73
594,7224,344,568,6855,9063,205,7811,406,10,357,1,39.54
595,22795,759,136,133,5844,7250,3923,852,9,367,0,69.19
596,22789,759,136,133,5844,7250,3923,417,9,367,0,74.44
597,7548,176,75,289,3851,5244,1304,255,9,150,0,49.64
598,4105,1060,257,6598,7700,5983,6010,406,9,609,0,41.4
599,15157,399,295,3377,4618,1182,7970,1739,9,150,0,75.38
600,15168,399,295,3377,4618,1182,7970,1813,9,150,0,68.62
601,15162,399,295,3377,4618,1182,7970,1781,9,150,0,68.1
602,15673,208,485,6486,9007,873,7713,1912,9,1616,0,22.92
603,6562,399,461,6863,4614,572,7969,1863,9,1252,0,71.47
604,6543,399,461,6863,4614,572,7969,1891,9,1252,0,99.55
605,21823,660,305,2693,5574,6407,3540,1447,9,325,0,49.61
606,10402,464,282,2650,9175,5437,8036,1726,9,1616,0,54.84
607,5479,349,292,3370,9085,4315,7852,1549,9,1778,0,128.52
608,17266,399,461,6863,4615,572,7969,1726,9,1455,0,76.94
609,17279,399,461,6863,4615,572,7969,1859,9,1455,0,65.67
610,17264,399,461,6863,4615,572,7969,1705,9,1455,0,76.34
611,19173,992,472,6491,9435,7174,8543,1868,9,1689,0,81.53
612,19138,992,472,6491,9435,7174,8543,1722,9,1689,0,89.75
613,19170,992,472,6491,9435,7174,8543,1855,9,1689,0,83.19
614,19165,992,472,6491,9435,7174,8543,1841,9,1689,0,90.68
615,2859,759,119,166,5855,7428,3927,759,9,381,0,63.84
616,9026,399,296,2646,9144,1475,7975,1626,9,1854,0,76.3
617,7119,289,247,6945,4249,3622,7783,1786,9,1899,0,50.67
618,2705,432,47,6569,4755,2339,2576,1912,9,150,0,103.77
619,6473,660,305,2689,5565,5383,3527,407,9,396,0,55.13
620,19556,973,282,6564,6878,3781,8514,1816,9,1899,0,67.3
621,14104,464,282,6571,9163,3796,8019,1786,9,1073,0,75.31
622,214,660,116,260,5543,6408,3541,1066,9,391,0,44.97
623,235,660,116,260,5543,6408,3541,1077,9,391,0,45.0
624,218,660,116,260,5543,6408,3541,1078,9,391,0,45.24
625,15239,415,450,3280,4689,4404,7995,1791,9,932,0,67.71
626,15139,374,57,2638,4534,2680,2202,593,9,365,0,49.08
627,6906,707,450,6555,9301,3762,8274,900,9,921,0,134.03
628,6909,707,450,6555,9301,3762,8274,924,9,921,0,149.67
629,17565,903,97,192,9385,7208,8437,1767,9,582,0,59.86
630,16048,992,580,6489,9432,7186,8539,1730,9,1913,0,94.37
631,16058,992,580,6489,9432,7186,8539,1791,9,1913,0,107.42
632,15608,660,86,288,5558,4032,3505,597,9,365,0,51.79
633,15607,660,86,288,5558,4032,3505,592,9,365,0,52.37
634,22806,759,136,133,5844,7250,3923,853,9,367,0,55.39
635,22801,759,136,133,5844,7250,3923,418,9,367,0,65.09
636,21415,660,75,259,5544,6409,3542,445,9,380,0,28.55
637,21414,660,75,259,5544,6409,3542,445,9,380,0,32.01
638,3950,11,66,262,3205,2567,3550,717,9,386,0,45.16
639,3946,11,66,262,3205,2567,3550,711,9,386,0,51.8
640,18695,992,593,6858,9429,7114,8534,1912,9,746,0,102.41
641,4193,759,136,264,5858,7253,3929,75,9,150,0,108.74
642,4113,1060,257,6598,7700,5983,6010,497,9,609,0,37.94
643,16323,399,282,3820,4616,834,7973,1827,9,1778,0,65.04
644,18506,805,309,2536,5939,6858,4072,1459,9,1740,0,47.15
645,26,759,119,274,5857,7255,3930,591,9,921,0,37.02
646,20212,480,580,6864,9198,2227,8071,1748,9,1913,0,47.95
647,20633,727,89,99,9296,5877,8282,591,10,937,0,44.19
648,16824,176,563,6848,3849,5232,1295,1388,9,1636,0,35.38
649,4457,31,144,218,8928,4399,7572,406,9,294,0,114.06
650,10403,464,282,2650,9175,5437,8036,1786,9,1616,0,65.12
651,21801,660,305,2693,5574,6407,3540,441,9,325,0,54.34
652,21808,660,305,2693,5574,6407,3540,565,9,325,0,52.34
653,21817,660,305,2693,5574,6407,3540,429,9,325,0,49.65
654,21824,660,305,2693,5574,6407,3540,1449,9,325,0,45.89
655,21825,660,305,2693,5574,6407,3540,1451,9,325,0,51.33
656,17265,399,461,6863,4615,572,7969,1709,9,1455,0,76.12
657,17275,399,461,6863,4615,572,7969,1820,9,1455,0,66.01
658,19140,992,472,6491,9435,7174,8543,1739,9,1689,0,80.22
659,18009,908,12,7542,6687,822,5669,551,9,746,1,135.26
660,16742,908,14,7428,4339,559,1954,1912,9,279,0,134.43
661,2862,759,119,166,5855,7428,3927,759,9,381,0,34.8
662,20326,1111,493,6865,7736,937,8736,406,9,150,0,82.28
663,6482,660,305,2689,5565,5383,3527,417,9,396,0,46.18
664,6475,660,305,2689,5565,5383,3527,1961,9,396,0,56.41
665,19258,660,305,3424,5563,5348,3520,422,9,319,0,43.52
666,19250,660,305,3424,5563,5348,3520,399,9,319,0,43.99
667,19272,660,305,3424,5563,5348,3520,425,9,319,0,49.04
668,16134,399,295,3787,9142,1573,7972,1884,9,1913,0,64.17
669,202,660,116,260,5543,6408,3541,432,9,391,0,51.18
670,229,660,116,260,5543,6408,3541,604,9,391,0,43.39
671,15237,415,450,3280,4689,4404,7995,1786,9,932,0,69.04
672,15243,415,450,3280,4689,4404,7995,1807,9,932,0,70.61
673,15128,374,57,2638,4534,2680,2202,430,9,365,0,47.39
674,6905,707,450,6555,9301,3762,8274,889,9,921,0,151.39
675,16044,992,580,6489,9432,7186,8539,1718,9,1913,0,98.28
676,16079,992,580,6489,9432,7186,8539,1859,9,1913,0,87.95
677,12960,1111,477,1855,9498,1362,8678,1873,9,192,1,72.41
678,4320,568,85,189,5221,5038,3135,1656,9,82,0,41.75
679,4327,568,85,189,5221,5038,3135,450,9,82,0,24.35
680,4318,568,85,189,5221,5038,3135,597,9,82,0,61.39
681,15605,660,86,288,5558,4032,3505,419,9,365,0,53.56
682,4450,23,581,98,3250,2860,417,406,9,150,0,96.88
683,7218,344,568,6855,9063,205,7811,1873,9,357,0,46.14
684,7219,344,568,6855,9063,205,7811,1877,9,357,0,49.23
685,7210,344,568,6855,9063,205,7811,1705,9,357,0,50.56
686,2951,1111,476,1790,9510,946,8701,1873,9,150,0,81.99
687,22804,759,136,133,5844,7250,3923,460,9,367,0,57.02
688,4100,1060,257,6598,7700,5983,6010,497,9,609,0,48.99
689,15173,399,295,3377,4618,1182,7970,1840,9,150,0,76.06
690,15155,399,295,3377,4618,1182,7970,1721,9,150,0,79.94
691,20216,480,580,6864,9198,2227,8071,1806,9,1913,0,48.3
692,15483,760,323,2717,9327,5278,8335,1912,9,1899,0,129.46
693,16825,176,563,6848,3849,5232,1295,1388,9,1636,0,32.93
694,21800,660,305,2693,5574,6407,3540,1440,9,325,0,59.33
695,21809,660,305,2693,5574,6407,3540,1452,9,325,0,45.81
696,21846,660,305,2693,5574,6407,3540,564,9,325,0,45.64
697,17269,399,461,6863,4615,572,7969,1767,9,1455,0,77.48
698,17274,399,461,6863,4615,572,7969,1816,9,1455,0,76.09
699,19144,992,472,6491,9435,7174,8543,1771,9,1689,0,85.44
700,19180,992,472,6491,9435,7174,8543,1885,9,1689,0,72.5
701,20684,610,15,7519,5359,122,8099,2012,9,2038,0,40.26
702,9024,399,296,2646,9144,1475,7975,1912,9,1854,1,86.58
703,19252,660,305,3424,5563,5348,3520,1265,9,319,0,53.54
704,19247,660,305,3424,5563,5348,3520,1456,9,319,0,56.45
705,19271,660,305,3424,5563,5348,3520,1269,9,319,0,51.14
706,21763,1111,477,3423,9528,1810,8734,1834,9,434,0,56.95
707,15247,415,450,3280,4689,4404,7995,1830,9,932,0,61.56
708,6908,707,450,6555,9301,3762,8274,920,9,921,0,152.91
709,16051,992,580,6489,9432,7186,8539,1744,9,1913,0,88.23
710,16072,992,580,6489,9432,7186,8539,1836,9,1913,0,102.94
711,16081,992,580,6489,9432,7186,8539,1863,9,1913,0,104.97
712,16065,992,580,6489,9432,7186,8539,1816,9,1913,0,105.93
713,16068,992,580,6489,9432,7186,8539,1823,9,1913,0,87.84
714,16052,992,580,6489,9432,7186,8539,1748,9,1913,0,103.04
715,7212,344,568,6855,9063,205,7811,1709,9,357,0,47.75
716,7211,344,568,6855,9063,205,7811,1706,9,357,0,47.56
717,9476,75,122,153,8950,2390,8999,406,1,280,0,193.94
718,2713,432,75,236,4752,556,2566,591,9,921,0,112.38
719,22793,759,136,133,5844,7250,3923,850,9,367,0,68.49
720,17770,553,595,6861,5131,6702,8150,406,9,306,0,160.94
721,3957,11,66,262,3205,2567,3550,715,9,386,0,36.84
722,3956,11,66,262,3205,2567,3550,605,9,386,0,33.76
723,891,464,299,6604,9171,5403,8030,1786,9,63,0,64.49
724,4098,1060,257,6598,7700,5983,6010,497,9,609,1,65.83
725,4114,1060,257,6598,7700,5983,6010,406,9,609,0,37.85
726,15178,399,295,3377,4618,1182,7970,1857,9,150,0,69.4
727,15165,399,295,3377,4618,1182,7970,1798,9,150,0,69.02
728,6555,399,461,6863,4614,572,7969,1801,9,1252,0,70.17
729,6558,399,461,6863,4614,572,7969,1830,9,1252,0,71.85
730,25,759,119,274,5857,7255,3930,1912,9,921,0,68.35
731,20222,480,580,6864,9198,2227,8071,1891,9,1913,0,48.42
732,21833,660,305,2693,5574,6407,3540,1655,9,325,0,44.31
733,19174,992,472,6491,9435,7174,8543,1881,9,1689,0,75.17
734,19164,992,472,6491,9435,7174,8543,1840,9,1689,0,85.01
735,11054,464,299,6570,9162,3794,8018,1873,9,1899,0,92.85
736,3728,97,464,6975,8952,3176,7618,908,9,64,0,134.26
737,285,432,298,2538,4793,2115,2575,419,9,655,0,132.01
738,16747,908,14,7428,4339,559,1954,433,9,279,0,107.37
739,5879,257,282,3714,4145,5476,1736,1020,9,1256,0,46.66
740,19245,660,305,3424,5563,5348,3520,1450,9,319,0,66.72
741,19251,660,305,3424,5563,5348,3520,1271,9,319,0,48.96
742,19254,660,305,3424,5563,5348,3520,407,9,319,0,49.27
743,19282,660,305,3424,5563,5348,3520,1448,9,319,0,43.43
744,19275,660,305,3424,5563,5348,3520,1271,9,319,0,39.27
745,16132,399,295,3787,9142,1573,7972,1856,9,1913,0,62.9
746,211,660,116,260,5543,6408,3541,597,9,391,0,48.66
747,242,660,116,260,5543,6408,3541,625,9,391,0,40.5
748,205,660,116,260,5543,6408,3541,1072,9,391,0,54.73
749,217,660,116,260,5543,6408,3541,1074,9,391,0,52.83
750,237,660,116,260,5543,6408,3541,625,9,391,0,38.66
751,21751,1111,477,3423,9528,1810,8734,406,9,434,0,85.09
752,3784,432,298,2632,4759,2857,2578,501,9,620,0,20.64
753,15132,374,57,2638,4534,2680,2202,599,9,365,0,44.28
754,15117,374,57,2638,4534,2680,2202,444,9,365,1,89.17
755,15135,374,57,2638,4534,2680,2202,605,9,365,0,48.1
756,15137,374,57,2638,4534,2680,2202,610,9,365,0,41.97
757,17569,903,97,192,9385,7208,8437,1873,9,582,0,52.32
758,17559,903,97,192,9385,7208,8437,469,9,582,0,66.29
759,17567,903,97,192,9385,7208,8437,1816,9,582,0,55.29
760,16056,992,580,6489,9432,7186,8539,1774,9,1913,0,97.46
761,16080,992,580,6489,9432,7186,8539,1860,9,1913,0,89.7
762,16094,992,580,6489,9432,7186,8539,1959,9,1913,0,105.9
763,16088,992,580,6489,9432,7186,8539,1880,9,1913,0,89.47
764,16067,992,580,6489,9432,7186,8539,1822,9,1913,0,99.49
765,18454,741,573,7003,5755,6444,3803,406,9,150,0,29.96
766,4324,568,85,189,5221,5038,3135,1649,9,82,0,36.2
767,15612,660,86,288,5558,4032,3505,444,9,365,0,48.03
768,7217,344,568,6855,9063,205,7811,1846,9,357,0,52.53
769,7225,344,568,6855,9063,205,7811,1877,9,357,0,38.66
770,2950,1111,476,1790,9510,946,8701,1873,9,150,1,77.91
771,22799,759,136,133,5844,7250,3923,855,9,367,0,67.08
772,3941,11,66,262,3205,2567,3550,420,9,386,0,50.49
773,4119,1060,257,6598,7700,5983,6010,1626,9,609,0,33.93
774,15176,399,295,3377,4618,1182,7970,1854,9,150,0,70.75
775,15160,399,295,3377,4618,1182,7970,1766,9,150,0,79.34
776,6554,399,461,6863,4614,572,7969,1791,9,1252,0,74.43
777,6560,399,461,6863,4614,572,7969,1845,9,1252,0,65.4
778,10405,464,282,2650,9175,5437,8036,1845,9,1616,0,54.15
779,21821,660,305,2693,5574,6407,3540,565,9,325,0,49.68
780,6503,886,92,306,6285,6078,4582,1586,9,418,0,51.53
781,6504,886,92,306,6285,6078,4582,450,9,418,0,50.2
782,19145,992,472,6491,9435,7174,8543,1780,9,1689,0,89.99
783,19169,992,472,6491,9435,7174,8543,1854,9,1689,0,88.95
784,1975,741,563,7001,5751,6297,3808,567,9,835,0,11.78
785,3725,97,464,6975,8952,3176,7618,880,9,64,0,138.78
786,284,432,298,2538,4793,2115,2575,1370,9,655,0,125.99
787,16748,908,14,7428,4339,559,1954,433,9,279,0,111.04
788,7332,908,16,7438,6675,691,7594,1060,9,1309,1,123.4
789,9027,399,296,2646,9144,1475,7975,1912,9,1854,0,72.54
790,2223,432,298,2690,4753,1559,2567,1912,9,150,0,61.77
791,6472,660,305,2689,5565,5383,3527,464,9,396,0,54.87
792,6492,660,305,2689,5565,5383,3527,1078,9,396,0,41.67
793,19281,660,305,3424,5563,5348,3520,424,9,319,0,42.3
794,19260,660,305,3424,5563,5348,3520,1271,9,319,0,46.48
795,19277,660,305,3424,5563,5348,3520,1456,9,319,0,37.48
796,19555,973,282,6564,6878,3781,8514,1786,9,1899,0,71.18
797,14098,464,282,6571,9163,3796,8019,769,9,1073,0,109.25
798,16120,399,295,3787,9142,1573,7972,1959,9,1913,0,81.4
799,16121,399,295,3787,9142,1573,7972,1959,9,1913,0,72.57
800,199,660,116,260,5543,6408,3541,510,9,391,0,56.98
801,21765,1111,477,3423,9528,1810,8734,1863,9,434,0,59.48
802,21762,1111,477,3423,9528,1810,8734,1830,9,434,0,56.24
803,15257,415,450,3280,4689,4404,7995,1864,9,932,0,69.03
804,6903,707,450,6555,9301,3762,8274,873,9,921,0,131.1
